date_trans,price_trans,appr,xx,yy,id_zip,age,area,sfla,id_market
4/6/2007,375000,472400,875014.8064,1019525.447,63117,6,1.358357021,1928,Central
4/18/2006,115000,65600,893316.7778,1065103.429,63136,6,0.15124375,1246,North
3/31/2010,581000,560800,785980.9812,998621.3901,63040,6,0.309917473,3703,Northwest
9/2/2005,290000,265000,807337.8987,1023278.419,63017,24,0.311313205,2864,Northwest
1/23/2007,220000,234300,822996.971,995019.2501,63088,14,0.170240805,1866,Southwest
2/5/2007,312000,257100,841434.6016,994837.0524,63122,85,0.334590434,1950,South
10/20/2006,223000,188800,852508.8403,978941.9846,63128,48,0.469970459,1862,South
11/14/2007,239900,241900,804222.1379,1017650.43,63017,33,0.290860006,2496,Northwest
6/2/2008,110000,117200,869069.1716,1074637.918,63031,55,0.172717285,1092,North
4/8/2003,88000,68400,894454.3242,1075660.602,63033,36,0.225768228,936,North
6/30/2003,183500,145700,841691.338,998249.1626,63122,67,0.208662925,1084,South
6/10/2002,111000,85250,874748.3201,1068929.393,63031,40,0.198205221,1655,North
11/19/2004,153000,104300,863533.1515,985127.1731,63123,45,0.195175459,960,South
9/3/2004,117900,72500,873900.867,1073354.328,63033,49,0.28396615,1215,North
8/24/2009,720000,66600,843787.0088,1009079.438,63122,1,0.359204533,3168,South
1/2/2001,107000,98020,872999.2235,986210.2264,63123,31,0.127214142,1114,South
6/25/2002,79900,65120,902686.6391,1078770.905,63138,26,0.239494672,1102,North
6/28/2004,196000,139400,837598.1138,1038781.868,63146,38,0.212445579,1507,West70
11/1/2005,240000,179800,878525.1713,1065418.723,63135,30,0.308284712,3119,North
12/22/2006,127000,89600,875842.3438,1073792.483,63033,46,0.190504576,1066,North
10/24/2002,146900,115400,869226.7762,1034370.633,63130,69,0.181781375,1424,Central
11/5/2001,200900,159770,811944.8578,1025960.787,63017,24,0.216067542,2042,Northwest
11/6/2003,165000,114500,880300.5418,1092288.531,63034,11,0.22882298,1548,North
3/21/2007,272500,263800,819192.0021,974928.1127,63026,11,0.211468677,2156,Southwest
10/3/2001,59900,53320,857165.1967,1041954.107,63114,62,0.295014458,864,East70
4/23/2008,350000,364200,780488.8977,980148.7058,63025,30,2.716046306,2876,Southwest
11/1/2001,75000,57830,869291.3457,1069035.097,63031,44,0.170450122,988,North
3/23/2004,86500,56000,883745.615,1065782.041,63136,46,0.149234275,1014,North
3/17/2006,170000,123700,878161.4485,991085.1131,63123,67,0.113345359,1561,South
9/11/2001,94000,68360,867203.8119,1083522.047,63031,45,0.236934458,925,North
9/1/2006,188000,149600,824702.3988,981416.7023,63026,38,0.229416149,1575,Southwest
12/12/2008,353800,385500,841138.4136,972355.8567,63026,18,3.060087989,1856,Southwest
10/27/2009,157000,154600,861271.1718,1012374.988,63144,109,0.193279935,1044,Central
6/13/2005,264500,198300,789557.3333,1005185.977,63011,28,0.259634012,1843,Northwest
7/16/2001,66000,50120,876363.8125,1047043.691,63121,74,0.355073949,1176,East70
8/5/2002,60000,52730,870335.5302,1014901.078,63143,55,0.153440997,850,Central
10/25/2004,111000,66100,880407.0897,991445.4457,63123,51,0.146365455,1117,South
9/29/2009,208000,211500,814216.1064,996852.4562,63021,31,0.175823464,2106,Southwest
5/10/2001,122000,116700,840020.884,1014810.799,63131,63,0.107239265,1390,Northwest
10/24/2006,209750,160200,864166.8305,997236.4432,63119,60,0.215335072,1248,South
10/3/2002,92900,67900,875064.951,1077224.061,63033,46,0.20329813,1188,North
3/23/2005,176000,172800,814727.5932,1000800.373,63021,32,0.264152514,1556,Southwest
8/15/2008,169900,153800,864991.2678,993371.2593,63123,54,0.217014659,1052,South
4/30/2010,440000,444300,798829.3652,1022783.497,63005,20,0.320004332,3248,Northwest
12/24/2003,434091,250300,872934.8467,1029150.097,63130,99,0.243733173,2650,Central
11/4/2003,147900,108000,834017.4265,1055268.633,63043,40,0.259576194,962,West70
7/11/2002,67500,56200,852147.9514,1055966.696,63074,52,0.133218403,792,East70
2/8/2006,90000,66600,884334.341,1063550.468,63136,51,0.230221469,912,North
2/1/2006,102000,50500,905172.1014,1072772.395,63138,54,0.457203412,960,North
3/8/2005,106400,84700,877957.451,992085.415,63123,73,0.115945722,836,South
10/13/2003,360000,396100,795397.4086,1023195.773,63005,25,3.064934275,2793,Northwest
6/23/2005,455000,436200,828447.6613,1031763.923,63141,49,1.508352379,4496,Northwest
11/7/2005,208000,183200,805442.5989,1017749.162,63017,33,0.324958031,1570,Northwest
2/25/2008,759000,540000,791498.1435,996685.3619,63021,4,1.926485676,4252,Southwest
9/18/2002,160000,138140,832875.5049,1046985.555,63043,23,0.219355217,2145,West70
11/20/2007,400000,381900,829919.0784,1003969.869,63131,24,0.377742226,2698,Northwest
8/21/2003,165000,126800,873989.7773,978843.9866,63125,36,0.287493848,1325,South
4/4/2008,130000,131200,857070.5594,995307.2248,63119,60,0.204644889,1076,South
5/5/2009,310000,302500,853553.9645,1002591.541,63122,74,0.162590987,1610,South
12/9/2005,91900,73200,902658.8428,1076101.711,63138,48,0.173553633,912,North
11/7/2006,770000,630200,845222.2065,1013024.125,63131,54,1.776954346,3014,Northwest
5/31/2007,156500,169100,879967.4254,1086166.651,63034,36,0.237675103,1432,North
8/1/2006,168000,130200,862528.829,998797.2451,63119,63,0.175838868,1000,South
11/29/2005,827500,586200,789873.5673,1026491.916,63005,10,0.860388651,4483,Northwest
9/5/2003,435000,424700,836783.5191,1015246.129,63131,35,0.959692815,3147,Northwest
8/28/2006,129900,90900,899254.3596,1075145.058,63138,68,0.342090058,1413,North
7/9/2004,378250,324700,788337.7568,1008091.226,63011,12,0.368652781,3387,Northwest
8/19/2003,320000,230200,830114.6485,1006742.862,63131,31,0.380075253,2250,Northwest
9/2/2003,285000,222800,854465.691,1029768.51,63132,48,0.707832346,2044,Central
4/7/2005,303000,248000,775159.7958,968641.5573,63025,7,0.208912914,2604,Southwest
7/11/2005,235000,160400,862147.448,995230.9868,63119,53,0.165274908,1042,South
8/26/2003,170900,129900,855231.8911,986376.3155,63126,39,0.234903214,1535,South
11/25/2009,119900,103200,863589.2455,1079020.151,63031,50,0.172176172,960,North
9/8/2006,415000,358700,840122.7726,1014909.278,63131,3,0.114784268,2294,Northwest
11/1/2002,197500,133520,811001.4571,1011089.417,63011,35,0.306648077,2164,Northwest
6/7/2001,234000,214130,823210.7952,971391.4193,63026,1,0.234741266,1818,Southwest
6/1/2010,152000,149100,873554.7983,968993.4645,63129,48,0.282939074,1125,South
5/16/2007,170000,165500,846551.8668,1061305.901,63044,35,0.242339071,1568,West70
9/25/2002,91900,73530,863269.2647,1078938.389,63031,43,0.218252887,1040,North
5/3/2007,189900,172700,820488.92,988728.1024,63088,14,0.132524297,1436,Southwest
12/19/2002,253500,184900,877496.7496,1095784.342,63034,8,0.577540312,2526,North
9/25/2009,90500,82700,852575.8945,1048880.534,63074,67,0.235299188,816,East70
7/1/2002,136000,102510,879841.9775,1083491.59,63033,32,0.269632809,1768,North
4/14/2009,132000,118100,897524.5134,1060169.434,63137,46,0.321432734,1408,North
11/2/2006,550000,329000,867499.6604,1027232.203,63105,72,0.223608089,2242,Central
3/22/2006,106000,62800,865425.7968,1037109.258,63130,54,0.23456648,864,Central
6/11/2002,219500,180500,787477.0148,998191.5284,63040,12,0.304345876,2058,Northwest
10/9/2007,175000,167400,872326.5442,989656.188,63123,70,0.16523624,1672,South
9/12/2005,211000,188600,869401.4683,942805.9931,63129,14,0.202261974,2268,South
7/31/2006,114000,82700,850968.8587,1053089.614,63074,51,0.149176528,925,East70
8/1/2008,420000,476600,823674.0103,1019324.872,63141,39,1.07650967,2707,Northwest
7/27/2001,175000,105890,845854.3217,1022478.951,63131,63,0.117807445,960,Northwest
4/24/2001,185000,151610,852458.7126,1006398.569,63122,53,0.241945022,1162,South
7/30/2008,460000,375400,837601.2065,1005518.581,63122,33,0.356827957,2240,South
6/23/2010,150000,155300,792873.9786,1005609.542,63011,56,0.494991535,1152,Northwest
7/13/2006,174900,145800,826288.8238,980607.18,63026,34,0.188298277,1228,Southwest
1/13/2003,725000,634400,794539.3171,1016850.943,63005,10,1.001057691,3452,Northwest
4/5/2004,395000,299500,815851.4263,1028745.281,63017,20,0.436126302,2646,Northwest
4/25/2001,69500,61820,883563.2926,1067132.766,63136,37,0.173687127,950,North
8/5/2004,113999,69500,856515.6,1076273.255,63042,45,0.174246908,960,West70
7/13/2005,148900,117200,881400.4249,1078478.097,63033,48,0.459043478,1571,North
5/28/2009,149900,129000,821439.8521,972790.6561,63026,36,0.169419814,912,Southwest
9/25/2003,112000,70900,838122.1217,996691.3805,63122,63,0.176308173,990,South
5/12/2003,200000,162100,857918.8683,1007093.877,63119,49,0.325045891,2392,South
12/17/2003,76500,61500,867872.6171,1067466.35,63042,44,0.248541414,960,West70
9/19/2003,262000,199000,816316.1254,989177.4049,63088,8,0.149305854,2456,Southwest
8/30/2006,555000,293100,772154.9283,958528.9217,63069,7,5.249161763,2790,Southwest
6/14/2004,195000,141100,811950.1643,993925.3519,63021,17,0.13867686,1493,Southwest
6/26/2003,281000,232700,869671.8269,1029427.811,63130,56,0.127470822,1910,Central
1/19/2007,180000,155200,889545.9014,1086460.221,63034,37,0.249893273,1884,North
9/16/2002,252000,179230,869570.0366,1019324.426,63117,70,0.115446385,1988,Central
7/17/2007,372000,333700,839612.1781,1014290.588,63131,36,0.234027112,2100,Northwest
7/14/2005,128500,101200,894354.205,1086598.906,63034,34,0.232417964,1053,North
7/23/2003,101000,73800,845138.189,1072139.546,63042,42,0.171245523,1252,West70
4/26/2005,197900,154400,853234.5163,960899.1191,63128,27,0.317235724,2052,South
2/8/2005,74900,64300,897740.8174,1065893.539,63137,53,0.151629756,1020,North
10/8/2007,236000,190700,853899.4788,989117.997,63126,43,0.340999207,1513,South
3/19/2002,180000,126200,862575.0231,978539.9098,63128,36,0.220414546,1543,South
1/25/2006,91500,57600,894908.8007,1054512.046,63137,56,0.136956811,1064,North
5/20/2005,148500,101700,872547.0004,1013279.842,63143,85,0.192584278,1047,Central
12/5/2005,92900,77100,861839.6381,1035815.028,63132,54,0.207842782,1008,Central
6/30/2009,121500,134600,866243.4509,969001.2555,63129,74,0.383332723,778,South
5/19/2004,619900,540600,813115.5988,1036258.204,63017,15,0.102820539,3427,Northwest
9/24/2002,180500,165900,776508.2636,974540.5657,63025,5,0.173921806,1854,Southwest
8/11/2005,131000,105900,859988.0174,1077988.841,63031,43,0.175326197,1398,North
5/3/2002,108500,98540,823898.3326,984373.4514,63026,38,0.199576554,1152,Southwest
8/3/2004,128900,89100,872579.0803,995411.7867,63123,49,0.238622842,1176,South
6/17/2005,117900,85700,881412.3583,975924.0322,63125,69,0.075275139,953,South
11/12/2004,230000,205400,887597.1383,1083002.009,63033,2,0.22748544,2580,North
3/15/2001,375000,369570,822909.7745,1021713.393,63017,14,0.378282952,2668,Northwest
8/28/2001,69900,60270,896166.6019,1059877.179,63137,47,0.157940995,946,North
6/6/2003,390000,293500,823351.0769,1034142.605,63141,6,0.245237052,2559,Northwest
10/8/2002,173000,119330,858775.3568,981866.4154,63126,46,0.541578715,1248,South
7/12/2005,77900,55400,882841.9479,1046775.365,63121,56,0.175075939,1059,East70
6/22/2001,810000,600000,863915.127,1005890.733,63119,97,0.677751525,4945,South
11/15/2004,79900,53400,861708.2441,1035454.793,63132,55,0.128014765,1008,Central
7/8/2002,294900,245330,866966.6194,1028466.516,63130,79,0.161213678,2237,Central
1/13/2005,64900,59600,872865.975,1062189.31,63135,60,0.140488703,952,North
8/9/2002,212000,157700,867743.907,983717.7627,63123,10,0.233610734,1860,South
11/7/2001,134400,103790,865809.7627,993129.3081,63123,44,0.182590889,1485,South
2/4/2003,148000,136500,874461.8889,1094775.694,63034,7,0.230961295,1608,North
9/25/2003,128000,94700,871235.2233,1070481.895,63031,46,0.255727938,1474,North
4/7/2005,247000,204400,851511.7035,1003861.536,63122,50,0.156553752,1850,South
5/29/2003,77000,57800,902220.9025,1075639.853,63138,43,0.173278742,912,North
9/8/2008,145000,245300,866202.0459,1002239.997,63119,81,0.311270904,1575,South
9/10/2009,109900,100500,873620.2726,1082310.254,63033,50,0.171765644,1040,North
7/13/2006,282000,217000,815978.4287,989419.0118,63088,12,0.166179785,1832,Southwest
6/9/2006,235000,164300,873445.728,997305.9459,63123,20,0.114840795,1868,South
11/6/2002,113000,72500,870609.2226,1083424.706,63031,40,0.176396314,1025,North
10/21/2005,199000,172000,872639.2553,1044722.547,63121,80,0.222500162,2418,East70
6/14/2002,94900,65390,875641.7954,1074187.005,63033,41,0.153834646,1066,North
2/19/2004,314900,293800,858583.9303,958546.9569,63129,2,0.202024594,3185,South
1/23/2002,88000,61930,861818.5805,1049275.461,63114,42,0.155161448,1092,East70
7/2/2002,227900,162730,810931.5624,1026670.667,63017,29,0.254931767,2114,Northwest
6/14/2004,198000,143800,790442.4444,1001661.562,63021,15,0.181937091,1414,Southwest
8/1/2005,252000,190500,852118.3299,988555.7957,63126,45,0.233279835,1665,South
10/23/2001,94000,73910,869391.7749,1003071.35,63119,50,0.087739616,912,South
6/19/2008,109000,99200,879896.9366,976962.4121,63125,80,0.112414354,720,South
12/18/2003,157000,116800,884481.7993,1081158.144,63033,34,0.285565152,1578,North
7/9/2007,182500,173800,873448.2415,1014889.036,63143,85,0.126142616,1512,Central
11/2/2009,149500,126100,876976.5673,987826.6376,63123,54,0.209761228,1030,South
11/10/2005,96000,66400,885697.6143,1067625.533,63136,43,0.153349065,900,North
8/8/2007,355000,338200,785679.5645,1010149.771,63011,21,0.535472906,3018,Northwest
1/26/2004,184000,145500,822388.3171,996438.6071,63021,34,0.221516289,1480,Southwest
2/27/2004,67000,51800,868408.6231,1065136.161,63134,49,0.186523262,1288,East70
10/12/2009,65900,78800,853522.9313,1057833.732,63074,58,0.138317641,933,East70
1/29/2003,101500,87400,864015.082,1073466.398,63042,38,0.185396097,1138,West70
1/4/2001,114800,91160,804495.1316,1003906.535,63021,46,0.463813704,925,Southwest
2/6/2002,187000,121140,862491.6397,1001937.824,63119,75,0.160928205,1302,South
4/22/2005,520000,439400,780245.0797,1021172.366,63005,12,0.589380989,3764,Northwest
6/9/2003,157000,93800,865346.4095,1012761.86,63144,88,0.157633632,1019,Central
3/25/2004,270000,205400,849218.0462,1004393.536,63122,64,0.201711539,1846,South
7/12/2001,186900,149410,812001.0478,1010954.819,63011,34,0.318378429,1846,Northwest
4/18/2007,266000,256100,780630.0442,1003553.517,63011,10,0.171594085,1936,Northwest
10/28/2005,97000,54300,885485.9772,1054670.084,63136,80,0.977343158,1108,North
3/31/2005,315000,261300,849817.3434,1010552.426,63122,45,0.325173294,1697,South
11/2/2007,127000,123600,879858.1139,1073773.922,63033,42,0.175799606,1092,North
9/5/2001,187000,161810,866675.1812,963366.909,63129,28,0.251995679,2210,South
3/29/2004,80000,61000,903840.392,1075368.696,63138,45,0.195408458,864,North
7/9/2003,107000,81200,880928.8024,976898.8647,63125,64,0.160179431,936,South
8/12/2004,430000,337200,829864.3337,1012022.204,63131,44,0.978320743,2940,Northwest
3/20/2003,115000,87400,854777.241,1045581.74,63114,46,0.294566208,1204,East70
11/28/2001,231000,183150,906323.5893,1084485.425,63138,14,1.843079194,2280,North
5/15/2002,84000,74920,862764.1371,1087375.883,63031,42,0.217979307,1025,North
7/16/2009,180000,174300,868580.3982,948303.1835,63129,29,0.184354102,1508,South
7/30/2004,346000,264900,869474.9738,967286.3273,63129,17,0.245082383,3176,South
8/7/2009,290000,258400,827781.9959,996645.2195,63122,15,0.171999692,2418,South
1/22/2004,212000,172200,836231.1341,1038469.92,63146,35,0.294032798,2268,West70
12/5/2007,216000,228800,864844.7555,971813.3914,63128,13,0.137747392,1566,South
11/13/2009,392000,408900,809716.8348,1030470.294,63017,6,0.078173025,1881,Northwest
4/26/2010,265000,309000,775757.1557,968345.1722,63025,7,0.301149361,1909,Southwest
4/19/2002,119900,77550,879717.0218,1060682.89,63135,45,0.240386924,1338,North
1/5/2006,165000,155700,865306.5751,1001812.444,63119,106,0.180399206,1250,South
4/10/2003,190000,127100,868631.3571,1005931.238,63119,80,0.172188912,1422,South
2/27/2003,52000,54300,858878.9955,1051592.641,63114,62,0.138620845,858,East70
6/14/2004,375000,234900,774078.448,998720.3497,63038,28,4.180825088,1757,Northwest
8/1/2006,200000,152600,826491.3266,976954.43,63026,33,0.194726783,1948,Southwest
5/31/2002,194500,142010,805733.9159,1028224.908,63017,35,0.242444493,1516,Northwest
5/27/2009,500000,574500,874234.6187,1022109.772,63105,96,0.183664554,2646,Central
10/18/2005,92500,66300,886540.2156,1066939.129,63136,44,0.160697274,912,North
7/19/2004,110000,84400,855143.0685,1049383.52,63074,49,0.206605813,1228,East70
3/14/2006,106000,79300,905182.114,1061413.269,63137,60,0.247117226,1512,North
10/24/2006,145500,131700,854713.8563,994418.437,63126,54,0.201269638,904,South
1/9/2001,102000,81840,872015.7171,984445.9063,63123,47,0.177762669,860,South
6/21/2002,120000,84600,861687.5778,993860.6338,63123,52,0.364273992,1366,South
8/13/2004,282000,173500,815690.2585,1010355.319,63011,34,0.28710798,2306,Northwest
9/19/2001,242900,183430,817412.3855,1033843.712,63017,25,0.292291943,1792,Northwest
9/13/2004,147500,105800,849741.3699,1044621.034,63114,34,0.282646155,1456,East70
6/10/2005,260000,250200,841279.8121,1031188.787,63141,46,0.338340973,2188,Northwest
4/10/2003,195000,143100,810825.237,1011649.343,63011,39,0.291671373,1746,Northwest
12/17/2002,130000,84810,870366.6894,1004107.217,63119,49,0.194215247,864,South
4/8/2002,121000,88600,875161.753,978480.2187,63125,40,0.164365722,1003,South
7/23/2009,362000,329200,840022.4816,998835.7264,63122,25,0.214457841,2650,South
6/30/2006,167500,127200,808693.0073,1000362.824,63021,38,0.276412568,1215,Southwest
3/14/2005,178900,154400,820624.7225,1008031.149,63011,40,0.242572807,1512,Northwest
7/12/2002,540000,153440,872695.615,968253.894,63129,102,2.865937655,1528,South
12/17/2003,198500,137500,822081.1992,998517.2232,63021,32,0.255093779,1676,Southwest
11/23/2004,148000,113200,832951.9154,1045778.083,63043,38,0.173893391,1608,West70
5/16/2006,138000,96300,853456.012,1045572.005,63114,45,0.16025079,1092,East70
7/12/2006,132500,103300,846432.4145,1051365.997,63043,49,0.574717761,1223,West70
